Geography	Medium	City	Name	Website	Twitter_Name	Facebook	Instagram	Youtube	Address	Editor	Phone	source	collection_date
oh	Newspaper	Logan, OH	Logan Daily News	http://www.logandaily.com	https://twitter.com/logandaily	https://www.facebook.com/LoganDailyNews		http://www.youtube.com/user/logannews	72 E Main St Logan, OH 43138-1221	Debra Tobin	740-385-2107	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Logan, OH	St. Marys Evening Leader	http://www.theeveningleader.com	https://twitter.com/smeveningleader	https://www.facebook.com/pages/The-Evening-Leader/111666739053			102 E Spring St Logan, OH 45885-2310	Angie Klosterman	419-394-7414	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	London, OH	Madison Press	http://madison-press.com	https://twitter.com/TheMadisonPress	https://www.facebook.com/TheMadisonPress			55 W High St London, OH 43140-1074	Andrea Chaffin	740-852-1616	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Lorain, OH	Morning Journal	http://www.morningjournal.com	https://twitter.com/MorningJournal	https://www.facebook.com/MorningJournal	https://instagram.com/morningjournal/	http://www.youtube.com/user/MorningJournalNews	1657 Broadway Lorain, OH 44052-3439	Jeff Sudbrook	440-245-6901	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Mansfield, OH	News Journal	http://www.mansfieldnewsjournal.com	https://twitter.com/MansfieldNJ	https://www.facebook.com/MansfieldNewsJournal	https://instagram.com/mansfieldnewsjournal/		70 W 4th St Mansfield, OH 44903-1676	Ted Daniels	419-522-3311	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Marietta, OH	Marietta Times	http://www.mariettatimes.com	https://twitter.com/MariettaTimes	https://www.facebook.com/MariettaTimes			700 Channel Ln Marietta, OH 45750-2342	Kate York	740-373-2121	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Marion, OH	Marion Star	http://www.marionstar.com	https://twitter.com/TheMarionStar	https://www.facebook.com/MarionStar			163 E Center St Marion, OH 43302-3813	Anthony Conchel	740-387-0400	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Martins Ferry, OH	Times Leader	http://www.timesleaderonline.com	https://twitter.com/TheTimesLeader	https://www.facebook.com/TheTimesLeader			200 S 4th St Martins Ferry, OH 43935-1312	Jennifer Compston-Strough	740-633-1131	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Marysville, OH	Marysville Journal-Tribune	http://www.marysvillejt.com		https://www.facebook.com/marysville.journaltribune	https://instagram.com/marysvillejt/	https://www.youtube.com/channel/UCp-x1BqSzW0Z_-Xh6xiBA2A	PO Box 226 Marysville, OH 43040-0226	Chad Williamson	937-644-9111	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Massillon, OH	Independent	http://www.indeonline.com	https://twitter.com/indedotcom	https://www.facebook.com/massillonindependent		http://www.youtube.com/user/indeonline	729 Lincoln Way E Massillon, OH 44646-6829	Veronica VanDress	330-833-2631	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	McConnelsville, OH	Morgan County Herald	http://www.mchnews.com	https://twitter.com/mchnews	https://www.facebook.com/MorganCountyHerald			PO Box 268 McConnelsville, OH 43756-0268	Mark Faulhaber	740-962-3377	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Medina, OH	Medina Gazette	http://www.medina-gazette.com	https://twitter.com/medinagazette	https://www.facebook.com/medinagazette		http://www.youtube.com/user/MedinaGazette	885 W Liberty St Medina, OH 44256-1312	Lawrence Pantages	800-633-4623	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Middletown, OH	Journal-News	http://www.journal-news.com/community/middletown	https://twitter.com/journalnews	https://www.facebook.com/journalnews			228 Court St Middletown, OH 45011-2820	Jennifer Burcham	513-863-8200	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Millbury, OH	Press	http://www.presspublications.com	https://twitter.com/pressnewspapers	https://www.facebook.com/pressnewspapers			PO Box 169 Millbury, OH 43447-0169	Larry Limpf	419-836-2221	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Mount Vernon, OH	Mount Vernon News	http://www.mountvernonnews.com	https://twitter.com/mountvernonnews	https://www.facebook.com/mvnews		http://www.youtube.com/user/mountvernonnews	PO Box 791 Mount Vernon, OH 43050-0791	Fred Main	740-397-5333	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Napoleon, OH	Northwest Signal	http://www.northwestsignal.net	https://twitter.com/nwseditor	https://www.facebook.com/pages/Northwest-Signal/91474768932		http://www.youtube.com/user/NWSignal	595 E Riverview Ave Napoleon, OH 43545-1865	Brian Koeller	419-592-5055	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	New Carlisle, OH	New Carlisle News	http://www.newcarlislenews.net		https://www.facebook.com/NewCarlisleNews			114 S Main St New Carlisle, OH 45344-1951	Andy Grimm	937-845-1709	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	New London, OH	Firelands Farmer	http://www.sdgnewsgroup.com/story4.html					PO Box 146 New London, OH 44851-0146	Scott Gove	419-929-3411	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	New London, OH	New London Record	http://www.sdgnewsgroup.com/story3.html					PO Box 146 New London, OH 44851-0146	Scott Gove	419-929-3411	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	New Philadelphia, OH	Times Reporter	http://www.timesreporter.com	https://twitter.com/TROhio	https://www.facebook.com/timesreporter			629 Wabash Ave NW New Philadelphia, OH 44663-4145	Paul Reynolds	330-364-5577	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Newark, OH	Advocate	http://www.newarkadvocate.com	https://twitter.com/NewarkAdvocate	https://www.facebook.com/NewarkAdvocate	https://instagram.com/newarkadvocate/	http://www.youtube.com/user/NewarkAdvocate	22 N 1st St Newark, OH 43055-5608	Craig McDonald	740-345-4053	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Newcomerstown, OH	Newcomerstown News	http://www.newcomerstown-news.com		https://www.facebook.com/NewcomerstownNews			140 W Main St Newcomerstown, OH 43832-1041	Michael A. Wise	740-498-7117	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	North Zanesville, OH	Times Recorder	http://www.zanesvilletimesrecorder.com	https://twitter.com/TimesRecorder	https://www.facebook.com/ZanesvilleTimesRecorder			3871 Gorsky Dr Unit G1 North Zanesville, OH 43701-6429	Pam James	740-452-4561	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Norwalk, OH	Norwalk Reflector	http://www.norwalkreflector.com	https://twitter.com/nreflector	https://www.facebook.com/pages/Norwalk-Reflector/69372083633		http://www.youtube.com/user/norwalkreflector	61 E Monroe St Norwalk, OH 44857-1532	Joe Centers	419-668-3771	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Ottawa, OH	Putnam County Sentinel	http://putnamsentinel.com	https://twitter.com/PutnamSentinel	https://www.facebook.com/Putnam.County.Sentinel		http://www.youtube.com/channel/UCMcZq8U3S3tslWSgeVECzlA	PO Box 149 Ottawa, OH 45875-0149	Steven Coburn-Griffis	419-523-5709	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Ottawa Hills, OH	Village Voice	http://www.vvoh.com/index.php	https://twitter.com/vvoh	https://www.facebook.com/Village.Voice.of.Ottawa.Hills		https://www.youtube.com/user/VVOttawaHills	4041 W Central Ave Ste 6 Ottawa Hills, OH 43606-2213	Tony Bassett	419-537-0286	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Oxford, OH	Oxford Twp. News	http://www.journal-news.com/news/local/oxford-news/LtcAeyRSIRwS1h300QljAK	https://twitter.com/journalnews	https://www.facebook.com/journalnews			1611 S Main St Oxford, OH 45409-2547		877-267-0018	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Pataskala, OH	Pataskala Standard	http://www.newarkadvocate.com/news/pataskala-standard	https://twitter.com/PataskalaStand	https://www.facebook.com/pataskalastandard			22 N 1st St Pataskala, OH 43055-5608	Craig McDonald	740-345-4053	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Paulding, OH	Paulding County Progress	http://www.progressnewspaper.org	https://twitter.com/pauldingpaper	https://www.facebook.com/pauldingpaper		http://www.youtube.com/user/pauldingpaper	113 S Williams St Paulding, OH 45879-1429	Melinda Krick	419-399-4015	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Perrysburg, OH	Messenger Journal	http://www.perrysburg.com		https://www.facebook.com/pages/Perrysburg-Messenger-Journal/87091536334			PO Box 267 Perrysburg, OH 43552-0267	Deb Buker	419-874-4491	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Pickerington, OH	Pickerington Times Sun	http://www.thisweeknews.com/news/Pickerington	https://twitter.com/ThisWeekNews	https://www.facebook.com/ThisWeekNews		http://www.youtube.com/user/ThisWeekNewspapers	7801 N Central Dr Pickerington, OH 43035-9407	Tim Krumlauf	740-888-6100	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Piqua, OH	Piqua Daily Call	http://dailycall.com	https://twitter.com/TheDailyCall	https://www.facebook.com/PiquaDailyCall		https://www.youtube.com/channel/UCkAT_q1arfNjyFTh4vhBHww	101 E High St Piqua, OH 45356-2307	Melody Vallieu	937-773-2721	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Pomeroy, OH	Daily Sentinel	http://mydailysentinel.com		https://www.facebook.com/thedailysentinel			109 W 2nd St Pomeroy, OH 45769-1035	Sarah Hawley	740-992-2155	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Port Clinton, OH	Beacon	http://thebeacon.net	https://twitter.com/thebeaconnews	https://www.facebook.com/beaconnews		https://www.youtube.com/user/TheBeaconPortClinton	205 SE Catawba Rd Port Clinton, OH 43452-2666	Jasmine Cupp	419-732-2154	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Port Clinton, OH	News Herald	http://www.portclintonnewsherald.com	https://twitter.com/pcnewsherald	https://www.facebook.com/PortClintonNewsHerald			1800 E State St Ste B Port Clinton, OH 43420-4083	David Yonke	419-332-5511	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Portsmouth, OH	Portsmouth Times	http://portsmouth-dailytimes.com	https://twitter.com/PDTNews	https://www.facebook.com/pages/Portsmouth-Daily-Times/212015062154098		http://www.youtube.com/user/pdtnews	637 6th St Portsmouth, OH 45662-3924	Hope Comer	740-353-3101	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Ripley, OH	Ripley Bee	http://www.ripleybee.com					219 S High St Ripley, OH 45154-9039	Mark Carpenter	937-378-6161	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Rossford, OH	Rossford Record Journal	http://www.rossford.com		https://www.facebook.com/pages/Rossford-Record-Journal/271018503475			215 Osborne St Rossford, OH 43460-1238	Beth Church	419-874-4491	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Rushsylvania, OH	Sylvania AdVantage	http://sylvaniaadvantage.com	https://twitter.com/SylvaniaAdv	https://www.facebook.com/SylvaniaAdVantageNewspaper/			5657 Main St # 1 Rushsylvania, OH 43560-1929	Sharon Lange	419-824-0100	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Sandusky, OH	Sandusky Register	http://www.sanduskyregister.com	https://twitter.com/sanduskyregistr	https://www.facebook.com/sanduskyregister	https://instagram.com/sanduskyregister/	http://www.youtube.com/user/SanduskyRegister	314 W Market St Sandusky, OH 44870-2410	Matt Westerhold	419-625-5500	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Shelby, OH	Daily Globe	http://www.sdgnewsgroup.com/story1.html					PO Box 647 Shelby, OH 44875-0647	Scott Gove	419-342-4276	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Sidney, OH	Sidney Daily News	http://sidneydailynews.com	https://twitter.com/sidneydailynews	https://www.facebook.com/SidneyDailyNews	https://www.instagram.com/sidneydailynews/		1451 N Vandemark Rd Sidney, OH 45365-3547	Melanie Speicher	937-498-8088	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Steubenville, OH	Herald-Star	http://www.heraldstaronline.com	https://twitter.com/HeraldStar	https://www.facebook.com/HeraldStar		http://www.youtube.com/user/HeraldStarNewspaper	401 Herald Sq Steubenville, OH 43952-2059	Ross Gallabrese	740-283-4711	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Stow, OH	Record-Courier	http://www.recordpub.com	https://twitter.com/recordpub	https://www.facebook.com/recordpub		http://www.youtube.com/user/TheRecordPub	1050 W Main St Stow, OH 44240-2006	Roger Di Paolo	330-541-9400	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Stow, OH	Stow Sentry	http://www.stowsentry.com	https://twitter.com/stowsentry	https://www.facebook.com/StowSentry		http://www.youtube.com/user/StowSentry	1050 W Main St Stow, OH 44240-2006	Scott Shriner	330-541-9400	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Struthers, OH	Hometown Journal	http://hometownjournal.biz	https://twitter.com/hometownjournal	https://www.facebook.com/thehometownjournal		http://www.youtube.com/user/HometownJournal	32 State St Ste 204 Struthers, OH 44471-1952	Nancy Johngrass	330-755-2155	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Sunbury, OH	Sunbury News	http://sunburynews.com		https://www.facebook.com/thesunburynews			40 N Sandusky St Ste 202 Sunbury, OH 43015-1973	Gary Budzak	740-363-1161	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Tiffin, OH	Advertiser-Tribune	http://www.advertiser-tribune.com	https://twitter.com/AdvertiserTrib	https://www.facebook.com/AdvertiserTribune		http://www.youtube.com/user/TheAdvertiserTribune	320 Nelson St Tiffin, OH 44883-8956	Rob Weaver	419-448-3200	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Tipp City, OH	Tippecanoe Gazette	http://www.tippgazette.com		https://www.facebook.com/pages/Tippecanoe-Gazette/294116627137			114 S Main St Tipp City, OH 45344-1951	Carla Ungerecht	937-669-2040	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Tipp City, OH	TippNews Daily	http://tippnews.com	https://twitter.com/tippnews	https://www.facebook.com/tippnews			140 E Broadway St Tipp City, OH 45371-1758	Mike McDermott	888-345-5847	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Tipp City, OH	Weekly Record Herald	http://weeklyrecordherald.com		https://www.facebook.com/weeklyrecordherald			224 S Market St Tipp City, OH 45373-3327	Cecilia Fox	937-552-2205	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Toledo, OH	La Prensa	http://www.laprensatoledo.com		https://www.facebook.com/la.prensa1			PO Box 792 Toledo, OH 48176-0792	Rico Neller	419-870-6565	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Toledo, OH	Point & Shoreland Journal	http://www.pointandshoreland.com					2930 131st St Toledo, OH 43611-2325	Deb Brungard	419-874-4491	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Toledo, OH	Toledo Blade	http://www.toledoblade.com	https://twitter.com/toledonews	https://www.facebook.com/thetoledoblade	https://instagram.com/thebladenews/	http://www.youtube.com/user/toledobladedotcom	541 N Superior St Toledo, OH 43660-1000	Kurt Franck	419-724-6000	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Toledo, OH	Toledo City Paper	http://toledocitypaper.com	https://twitter.com/TCPaper	https://www.facebook.com/toledocitypaper	https://www.instagram.com/toledocitypaper/		1120 Adams St Toledo, OH 43604-5509	Collette Jacobs	419-244-9859	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Troy, OH	Troy Daily News	http://tdn-net.com	https://twitter.com/Troydailynews	https://www.facebook.com/pages/Troy-Daily-News/372516874590	https://instagram.com/troydailynews/	https://www.youtube.com/channel/UCP-YU7l2vhV_qMH2BagfX4w	224 S Market St Troy, OH 45373-3327	Melody Vallieu	937-335-5634	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Upper Sandusky, OH	Daily Chief-Union	http://www.dailychiefunion.com	https://twitter.com/DailyChiefUnion	https://www.facebook.com/dailychiefunion		https://www.youtube.com/channel/UCAhm6OjXykipGIytuqt8_TA	111 W Wyandot Ave Upper Sandusky, OH 43351-1348	Jeff Barnes	419-294-2332	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Urbana, OH	Urbana Daily Citizen	http://urbanacitizen.com	https://twitter.com/UrbanaCitizen	https://www.facebook.com/UrbanaDailyCitizen			1637 E US Highway 36 Urbana, OH 43078-9156	Brenda Burn	937-652-1331	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Van Wert, OH	Times-Bulletin	http://timesbulletin.com		https://www.facebook.com/pages/Times-Bulletin-Media/357868161759			PO Box 271 Van Wert, OH 45891-0271	Erin Cox	419-238-2285	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Van Wert, OH	Van Wert Independent	http://www.thevwindependent.com				https://www.youtube.com/user/thevwindependent	9070 Mendon Rd Van Wert, OH 45891-9006	David L. Mosier	419-238-2092	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Vandalia, OH	Vandalia Drummer News	http://vandaliadrummernews.com	https://twitter.com/VandaliaDrummer	https://www.facebook.com/VandaliaDrummer		https://www.youtube.com/channel/UCTE58n0PVe6vp3TH5vaTuNw	694 W National Rd Vandalia, OH 45377-1032	Darrell Wacker	937-236-4990	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Wapakoneta, OH	Wapakoneta Daily News	http://www.wapakdailynews.com	https://twitter.com/wapakdaily	https://www.facebook.com/WapakonetaDaily		https://www.youtube.com/channel/UCvTFbV4tOgWmiuBHX5u789Q	520 Industrial Dr Wapakoneta, OH 45895-9200	Tom Wehrhahn	419-738-2128	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Warren, OH	Tribune Chronicle	http://www.tribtoday.com	https://twitter.com/TribToday	https://www.facebook.com/TribuneChronicle		https://www.youtube.com/user/tribunechronicle/featured	240 Franklin St SE Warren, OH 44483-5711	Brenda Linert	330-841-1600	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Waverly, OH	Pike County News Watchman	http://www.newswatchman.com	https://twitter.com/newswatchman	https://www.facebook.com/newswatchman		http://www.youtube.com/user/watchman8653	PO Box 151 Waverly, OH 45690-0151	Matt Lucas	740-947-2149	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Wellington, OH	North Forty News	http://www.northfortynews.com	https://twitter.com/northfortynews	https://www.facebook.com/northfortynews			PO Box 250 Wellington, OH 44090-0250	Doug Conarroe	970-221-0213	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Wellington, OH	Wellington Enterprise	http://www.thewellingtonenterprise.com	https://twitter.com/WelEnterprise	https://www.facebook.com/wellington.enterprise			42 S Main St Wellington, OH 44074-1627	Jason Hawk	440-647-3171	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	West Union, OH	People's Defender	http://www.peoplesdefender.com	https://twitter.com/peoplesdefender	https://www.facebook.com/thepeoplesdefender			229 N Cross St West Union, OH 45693-1266	Mark Carpenter	937-544-2391	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	West Unity, OH	Village Reporter	http://www.thevillagereporter.com	https://twitter.com/Village_Report	https://www.facebook.com/villagereporter			115 Broad St West Unity, OH 43543-1325	Forrest Church	419-485-4851	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Westlake, OH	Westlife	http://westlife.northcoastnow.com	https://twitter.com/WestLifePaper	https://www.facebook.com/WestLifeNews			PO Box 300 Westlake, OH 44012-0300	Peter Comings	440-871-5797	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Willard, OH	Times-Junction	http://www.sdgnewsgroup.com/story2.html					211 S Myrtle Ave Willard, OH 44890-1407	Jane Ernsberger	419-935-0184	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Willoughby, OH	News-Herald	http://www.news-herald.com	https://twitter.com/newsheraldinoh	https://www.facebook.com/newsheraldinoh		https://www.youtube.com/user/newsheraldinoh	7085 Mentor Ave Willoughby, OH 44094-7948	Tricia Ambrose	440-951-0000	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Wilmington, OH	News-Journal	http://wnewsj.com	https://twitter.com/WilmingtonNews	https://www.facebook.com/wnewsj		http://www.youtube.com/user/wnewsj	761 S Nelson Ave Wilmington, OH 45177-2517	Tom Barr	937-382-2574	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Wooster, OH	Daily Record	http://www.the-daily-record.com	https://twitter.com/thedailyrecord	https://www.facebook.com/TheDROnline		http://www.youtube.com/user/TheDRecord	212 E Liberty St Wooster, OH 44691-4348	Lance White	330-264-1125	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Xenia, OH	Xenia Gazette	http://xeniagazette.com	https://twitter.com/xeniagazette	https://www.facebook.com/XeniaDailyGazette			1836 W Park Sq Xenia, OH 45385-2668	Merrilee Embs	937-372-4444	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Yellow Springs, OH	Yellow Springs News	http://ysnews.com	https://twitter.com/ysnews	https://www.facebook.com/ysnews		http://www.youtube.com/user/yellowspringsnews	PO Box 187 Yellow Springs, OH 45387-0187	Diane Chiddister	937-767-7373	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Youngstown, OH	Business Journal	http://businessjournaldaily.com	https://twitter.com/thebizjournal	https://www.facebook.com/thebusinessjournal	https://instagram.com/thebizjournal/	http://www.youtube.com/user/TheBusinessJournal1	PO Box 714 Youngstown, OH 44501-0714	Andrea Wood	330-744-5023	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Youngstown, OH	Metro Monthly	http://www.metromonthly.net	https://twitter.com/metromonthly	https://www.facebook.com/metromonthly/		https://www.youtube.com/channel/UCqE44hV8xGLcx0iSL7KfSkQ	PO Box 663 Youngstown, OH 44501-0663	Mark Peyko	330-259-0435	usnpl.com	2023-05-17 15:42:39.278164
oh	Newspaper	Youngstown, OH	Vindicator Online	http://www.vindy.com	https://twitter.com/vindicator	https://www.facebook.com/thevindicator			107 Vindicator Sq Youngstown, OH 44503-1136	Todd Franko	330-747-1471	usnpl.com	2023-05-17 15:42:39.278164
ok	Newspaper	Ada, OK	Ada Evening News	http://www.theadanews.com	https://twitter.com/theadanews	https://www.facebook.com/pages/The-Ada-News/348134946290		http://www.youtube.com/user/AdaEveningNews	116 N Broadway Ave Ada, OK 74820-5004	Glenn Puit	580-332-4433	usnpl.com	2023-05-17 15:42:39.278164
ok	Newspaper	Altus, OK	Altus Times	http://altustimes.com	https://twitter.com/TheAltusTimes	https://www.facebook.com/pages/Altus-Times/123778499231		https://www.youtube.com/channel/UCwoDG_sYa0B3PsMajjjre-A	218 W Commerce St Altus, OK 73521-3810	Eric Steinkopff	580-482-1221	usnpl.com	2023-05-17 15:42:39.278164
ok	Newspaper	Alva, OK	Alva Review Courier	http://www.alvareviewcourier.com		https://www.facebook.com/alvareviewcouriernewsgram/			620 Choctaw St Alva, OK 73717-1626	Marione Martin	580-327-2200	usnpl.com	2023-05-17 15:42:39.278164
ok	Newspaper	Antlers, OK	Antlers American	http://www.theantlersamerican.com		https://www.facebook.com/pages/The-Antlers-American/182635655151552		https://www.youtube.com/channel/UCFdK2M7al1zYGjdFQGMpjVA	PO Box 578 Antlers, OK 74523-0578	Tracy Steffenson	580-298-3314	usnpl.com	2023-05-17 15:42:39.278164
ok	Newspaper	Ardmore, OK	Daily Ardmoreite	http://www.ardmoreite.com		https://www.facebook.com/pages/The-Ardmoreite/143707431292		http://www.youtube.com/user/dailyardmoreite	117 W Broadway St Ardmore, OK 73401-6226	Marsha Miller	580-223-2200	usnpl.com	2023-05-17 15:42:39.278164
ok	Newspaper	Bartlesville, OK	Examiner-Enterprise	http://www.examiner-enterprise.com	https://twitter.com/bartlesvilleEE	https://www.facebook.com/examinerenterprise			4125 Nowata Rd Bartlesville, OK 74006-5120	Chris Day	918-335-8200	usnpl.com	2023-05-17 15:42:39.278164
ok	Newspaper	Blackwell, OK	Journal Tribune	http://blackwelljournaltribune.net		https://www.facebook.com/BlackwellJournalTribune			PO Box 760 Blackwell, OK 74631-0760	Tina Anderson	580-363-3370	usnpl.com	2023-05-17 15:42:39.278164
ok	Newspaper	Broken Arrow, OK	World	http://www.tulsaworld.com/communities/brokenarrow	https://twitter.com/BALedger	https://www.facebook.com/BALedger			510 W Atlanta St Broken Arrow, OK 74012-7004	Lindsey Renuard	918-259-7500	usnpl.com	2023-05-17 15:42:39.278164
ok	Newspaper	Chickasha, OK	Express-Star	http://www.chickashanews.com	https://twitter.com/expressstarnews	https://www.facebook.com/pages/The-Express-Star/162544315743			PO Box E Chickasha, OK 73023-0835	James Bright	405-224-2600	usnpl.com	2023-05-17 15:42:39.278164
ok	Newspaper	Chouteau, OK	Daily Times	http://www.pryordailytimes.com		https://www.facebook.com/pages/Pryor-Daily-Times/120029408048431			105 S Adair St Chouteau, OK 74361-3625	Cydney Baron	918-825-3292	usnpl.com	2023-05-17 15:42:39.278164
ok	Newspaper	Claremore, OK	Claremore Daily Progress	http://www.claremoreprogress.com	https://twitter.com/ClrmoreProgress	https://www.facebook.com/claremore.d.progress		https://www.youtube.com/channel/UCfHhlKakrkNYogQ7XqWdNfw	315 W Will Rogers Blvd Claremore, OK 74017-7021	John Dilmore	918-341-1101	usnpl.com	2023-05-17 15:42:39.278164
ok	Newspaper	Clinton, OK	Clinton Daily News	https://www.clintondailynews.com		https://www.facebook.com/ClintonDailyNews			522 Avant Ave Clinton, OK 73601-3436	Rod Serfoss	580-323-5151	usnpl.com	2023-05-17 15:42:39.278164
ok	Newspaper	Coweta, OK	American-Tribune	http://www.tulsaworld.com/communities/wagoner	https://twitter.com/CowetaAmerican	https://www.facebook.com/CowetaAmericanNewspaper	https://www.instagram.com/coweta_american/		221 E Cherokee St Coweta, OK 74467-4703	Christy Wheeland	918-485-5505	usnpl.com	2023-05-17 15:42:39.278164
ok	Newspaper	Duncan, OK	Duncan Banner	http://www.duncanbanner.com	https://twitter.com/DuncanBanner	https://www.facebook.com/pages/The-Duncan-Banner/264819720347			1001 W Elm Ave Duncan, OK 73533-4746	James Bright	580-255-5354	usnpl.com	2023-05-17 15:42:39.278164
ok	Newspaper	Durant, OK	Durant Daily Democrat	http://durantdemocrat.com		https://www.facebook.com/DurantDemocrat			200 W Beech St Durant, OK 74701-4316	Matt Swearengin	580-924-4388	usnpl.com	2023-05-17 15:42:39.278164
ok	Newspaper	Edmond, OK	Edmond Evening Sun	http://www.edmondsun.com	https://twitter.com/edmondsun	https://www.facebook.com/edmondoksun			PO Box 2470 Edmond, OK 73083-2470	Mark Codner	405-341-2121	usnpl.com	2023-05-17 15:42:39.278164
ok	Newspaper	El Reno, OK	El Reno Tribune	http://www.elrenotribune.com	https://twitter.com/ERTribune	https://www.facebook.com/el.tribune	https://www.instagram.com/ertribune/	http://www.youtube.com/channel/UCQNpJNBuV9TA-0ZDW0sphjA	102 E Wade St El Reno, OK 73036-2742	Ray Dyer	405-262-5180	usnpl.com	2023-05-17 15:42:39.278164
ok	Newspaper	Elm Grove, OK	Grand Lake News	http://www.grandlakenews.com	https://twitter.com/grovesun	https://www.facebook.com/grovesun		https://www.youtube.com/grovesun1	16 W 3rd St Elm Grove, OK 74344-3223	Cheryl Franklin	918-786-2228	usnpl.com	2023-05-17 15:42:39.278164
